"review","aspect","sentiment"
"Pantai outune salah satu pantai paling iconic di pulau timor, jika mampir kesini sempatkanlah mengunjungi gurun pasirnya yang sangat terkenal itu, jgn lupa  untuk berbagi rezeki dengan orang orang disana","gurun pasirnya","1"
"Tempatnya bagus, mudah dijangkau kendaraan. Tersedia tiga kolam dan salah satunya merupakan kolam untuk anak-anak. Hanya saja kaporit di air sangat terasa dan kondisi kamar mandi kurang memadai.","Tempatnya","1"
"Tempatnya bagus, mudah dijangkau kendaraan. Tersedia tiga kolam dan salah satunya merupakan kolam untuk anak-anak. Hanya saja kaporit di air sangat terasa dan kondisi kamar mandi kurang memadai.","dijangkau","1"
"Tempatnya bagus, mudah dijangkau kendaraan. Tersedia tiga kolam dan salah satunya merupakan kolam untuk anak-anak. Hanya saja kaporit di air sangat terasa dan kondisi kamar mandi kurang memadai.","kamar mandi","-1"
"Tempatnya bagus, mudah dijangkau kendaraan. Tersedia tiga kolam dan salah satunya merupakan kolam untuk anak-anak. Hanya saja kaporit di air sangat terasa dan kondisi kamar mandi kurang memadai.","kaporit","0"
"Kampung adat Bena, yg masih bertahan dan terjaga baik rumah adat tradisional","Kampung","1"
"Kampung adat Bena, yg masih bertahan dan terjaga baik rumah adat tradisional","rumah adat","1"
"Sangat eksotis dengan pantai pasir yang sangat natural","pantai","1"
"Pantai yg indah kayak pantai kuta di BALI","Pantai","1"
"Keren banget, pantai masih bersih Tidak ada yang menyaingi","pantai","1"
"Pantai dengan pemandangan pasir yang sangat indah. Akses masuk juga mudah. Sayang kamar mandi dan mushola kurang terawat","Pantai","1"
"Pantai dengan pemandangan pasir yang sangat indah. Akses masuk juga mudah. Sayang kamar mandi dan mushola kurang terawat","pemandangan","1"
"Pantai dengan pemandangan pasir yang sangat indah. Akses masuk juga mudah. Sayang kamar mandi dan mushola kurang terawat","Akses","1"
"Pantai dengan pemandangan pasir yang sangat indah. Akses masuk juga mudah. Sayang kamar mandi dan mushola kurang terawat","kamar mandi","-1"
"Pantai dengan pemandangan pasir yang sangat indah. Akses masuk juga mudah. Sayang kamar mandi dan mushola kurang terawat","mushola","-1"
"Lokasi prima untuk menikmati matahari terbit atau matahari terbenam dari ketinggian. Dari puncak ini bisa disaksikan laut di barat, utara hingga timur. Saat matahari terbit di sebelah timur atau terbenam di sebelah barat keduanya bermula dan berakhir di laut. Agaknya bukit ini sudah dibeli oleh investor, tampak dari patok yang di pasang, tidak lama lagi mungkin tempat ini tidak lagi bisa dinikmati dengan bebas.","Lokasi","1"
"Lokasi prima untuk menikmati matahari terbit atau matahari terbenam dari ketinggian. Dari puncak ini bisa disaksikan laut di barat, utara hingga timur. Saat matahari terbit di sebelah timur atau terbenam di sebelah barat keduanya bermula dan berakhir di laut. Agaknya bukit ini sudah dibeli oleh investor, tampak dari patok yang di pasang, tidak lama lagi mungkin tempat ini tidak lagi bisa dinikmati dengan bebas.","bukit","0"
"Lokasi prima untuk menikmati matahari terbit atau matahari terbenam dari ketinggian. Dari puncak ini bisa disaksikan laut di barat, utara hingga timur. Saat matahari terbit di sebelah timur atau terbenam di sebelah barat keduanya bermula dan berakhir di laut. Agaknya bukit ini sudah dibeli oleh investor, tampak dari patok yang di pasang, tidak lama lagi mungkin tempat ini tidak lagi bisa dinikmati dengan bebas.","investor","0"
"Lokasi prima untuk menikmati matahari terbit atau matahari terbenam dari ketinggian. Dari puncak ini bisa disaksikan laut di barat, utara hingga timur. Saat matahari terbit di sebelah timur atau terbenam di sebelah barat keduanya bermula dan berakhir di laut. Agaknya bukit ini sudah dibeli oleh investor, tampak dari patok yang di pasang, tidak lama lagi mungkin tempat ini tidak lagi bisa dinikmati dengan bebas.","bebas","0"
"Pantai yang begitu bagus dan bersih! pasir putih ombak yang besar membuat hati menjadi sangat tenang","Pantai","1"
"Teduh buat jalan-jalan ke pantai"," jalan-jalan ","1"
"Tempat yang bagus untuk tracking, magic dan natural","Tempat","1"
"Tempat ini sangat indah...","Tempat","1"
"Disini sangat mudah menemukan komodo dan tempatnya bagus","tempatnya","1"
"Disini sangat mudah menemukan komodo dan tempatnya bagus","komodo","1"
"Keindahan Labuan Bajo terlihat dari sini, tanpa perlu tiket, cukup modal tenaga buat naek bukit supaya dapat pemandangan yg maksimal. Suasana matahari terbenamnya juga bagus.","bukit","1"
"Keindahan Labuan Bajo terlihat dari sini, tanpa perlu tiket, cukup modal tenaga buat naek bukit supaya dapat pemandangan yg maksimal. Suasana matahari terbenamnya juga bagus.","pemandangan","1"
"Keindahan Labuan Bajo terlihat dari sini, tanpa perlu tiket, cukup modal tenaga buat naek bukit supaya dapat pemandangan yg maksimal. Suasana matahari terbenamnya juga bagus.","tiket","1"
"Jika ke Kota Atambua, sempatkanlaah ke Fulan Fehan... Bagus tempatnya sejuk.","tempatnya","1"
"Destinasi wisata yg tak terlupakan, hanya mgk kebersihan yang hrs perlu diperhatikan...","Destinasi","1"
"Destinasi wisata yg tak terlupakan, hanya mgk kebersihan yang hrs perlu diperhatikan...","kebersihan","-1"
"Bagus keren asik mantap lah pokoknya, cuma jalan ke lokasi yg masih sedikit harus di perhatikan lagi..","jalan","-1"
"Menarik karena ada komodonya ajah. Menuju tempat ini saya ga tau yang pas naik apa, kebetulan saya datang dengan kelompok besar, jadi nyewa kapal. Dari dermaga menuju lokasi komodonya, agak lumayan jauh jalannya dan panas. Abis itu liat komodo, foto, diterangin sama rangernya, keliling bentar, pulang. Udah gitu ajah. Padahal untuk datang kesini effortnya lumayan loh. Tapi saya ngerasa kaya kentang gitu, maksudnya, gini doang?  Harus ada terobosan sik kalo kata saya, buat narik wisatawan dalam dan luar. Untungnya buat saya, paket wisata kesini kan bkn cuma ke pulau ini doang, tapi pulau2 lain yang eksotis, makanya masih saya kasih skor 4.","komodonya","-1"
"Menarik karena ada komodonya ajah. Menuju tempat ini saya ga tau yang pas naik apa, kebetulan saya datang dengan kelompok besar, jadi nyewa kapal. Dari dermaga menuju lokasi komodonya, agak lumayan jauh jalannya dan panas. Abis itu liat komodo, foto, diterangin sama rangernya, keliling bentar, pulang. Udah gitu ajah. Padahal untuk datang kesini effortnya lumayan loh. Tapi saya ngerasa kaya kentang gitu, maksudnya, gini doang?  Harus ada terobosan sik kalo kata saya, buat narik wisatawan dalam dan luar. Untungnya buat saya, paket wisata kesini kan bkn cuma ke pulau ini doang, tapi pulau2 lain yang eksotis, makanya masih saya kasih skor 4.","rangernya","0"
"Menarik karena ada komodonya ajah. Menuju tempat ini saya ga tau yang pas naik apa, kebetulan saya datang dengan kelompok besar, jadi nyewa kapal. Dari dermaga menuju lokasi komodonya, agak lumayan jauh jalannya dan panas. Abis itu liat komodo, foto, diterangin sama rangernya, keliling bentar, pulang. Udah gitu ajah. Padahal untuk datang kesini effortnya lumayan loh. Tapi saya ngerasa kaya kentang gitu, maksudnya, gini doang?  Harus ada terobosan sik kalo kata saya, buat narik wisatawan dalam dan luar. Untungnya buat saya, paket wisata kesini kan bkn cuma ke pulau ini doang, tapi pulau2 lain yang eksotis, makanya masih saya kasih skor 4.","nyewa kapal","0"
"Untuk trekking bagus","trekking","1"
"Buat para pemburu sunset. Rekomendasi banget pokoknya. Selain tidak ada biaya tempatnya juga lumayan bersih karena masih terjamin kelestariannya :)","biaya","1"
"Buat para pemburu sunset. Rekomendasi banget pokoknya. Selain tidak ada biaya tempatnya juga lumayan bersih karena masih terjamin kelestariannya :)","tempatnya","1"
"bagus banget..... jalan menuju kesini mesti diperbaiki"," jalan","-1"
"Uenak dan baguzzz pengunungannya asri","pengunungannya","1"
"Pantai yg emena4ik utk di kunjungi","Pantai","1"
"Dari Pulau Dewata kita melipir ke Nusa Tenggara Timur (NTT). Wilayah ini juga menawarkan beragam destinasi wisata yang memesona, tidak kalah dengan destinasi lainnya di Indonesia. Termasuk juga ada Taman Nasional Gunung Kelimutu.  Tempat wisata di NTT ini di dalamnya banyak daya tarik. Misalnya saja ada bukit-bukit landai, gunung-gunung, sampai dengan gunung setinggi 1.731 yang bernama Gunung Kelibra. Ditambah lagi dengan keberadaan Gunung Kelimutu dan danau tiga warna yang cantik.","bukit-bukit","1"
"Dari Pulau Dewata kita melipir ke Nusa Tenggara Timur (NTT). Wilayah ini juga menawarkan beragam destinasi wisata yang memesona, tidak kalah dengan destinasi lainnya di Indonesia. Termasuk juga ada Taman Nasional Gunung Kelimutu.  Tempat wisata di NTT ini di dalamnya banyak daya tarik. Misalnya saja ada bukit-bukit landai, gunung-gunung, sampai dengan gunung setinggi 1.731 yang bernama Gunung Kelibra. Ditambah lagi dengan keberadaan Gunung Kelimutu dan danau tiga warna yang cantik.","gunung","1"
"Tempatnya bagus utk hanya sedikit kurang terawat dan sedikit gersang","Tempatnya","1"
"Tempat yang unik tapi aksesnya lumayan susah dari kota labuan bajo. Butuh perjalanan mobil sktr 2- 3 jam dan perahu 45 menit.","Tempat","1"
"Tempat yang unik tapi aksesnya lumayan susah dari kota labuan bajo. Butuh perjalanan mobil sktr 2- 3 jam dan perahu 45 menit.","aksesnya","-1"
"Pemandangan indah n bikin takjub","Pemandangan","1"
"Serasa di gurun. Top banget pemandangannya. Biarpun capek di jalan. 100% kebayar sama pemandangan di Oetune. Pelayanan pun sangat baik. Ada penjual kelapa muda yang asli Oetune dengan harga murah meriah. Plis jaga gumuk pasirnya ya. Itu kekayaan Indonesia looo","pemandangannya","1"
"Serasa di gurun. Top banget pemandangannya. Biarpun capek di jalan. 100% kebayar sama pemandangan di Oetune. Pelayanan pun sangat baik. Ada penjual kelapa muda yang asli Oetune dengan harga murah meriah. Plis jaga gumuk pasirnya ya. Itu kekayaan Indonesia looo","jalan","0"
"Serasa di gurun. Top banget pemandangannya. Biarpun capek di jalan. 100% kebayar sama pemandangan di Oetune. Pelayanan pun sangat baik. Ada penjual kelapa muda yang asli Oetune dengan harga murah meriah. Plis jaga gumuk pasirnya ya. Itu kekayaan Indonesia looo","pemandangan","1"
"Serasa di gurun. Top banget pemandangannya. Biarpun capek di jalan. 100% kebayar sama pemandangan di Oetune. Pelayanan pun sangat baik. Ada penjual kelapa muda yang asli Oetune dengan harga murah meriah. Plis jaga gumuk pasirnya ya. Itu kekayaan Indonesia looo","Pelayanan","1"
"Serasa di gurun. Top banget pemandangannya. Biarpun capek di jalan. 100% kebayar sama pemandangan di Oetune. Pelayanan pun sangat baik. Ada penjual kelapa muda yang asli Oetune dengan harga murah meriah. Plis jaga gumuk pasirnya ya. Itu kekayaan Indonesia looo","penjual kelapa muda","1"
"Serasa di gurun. Top banget pemandangannya. Biarpun capek di jalan. 100% kebayar sama pemandangan di Oetune. Pelayanan pun sangat baik. Ada penjual kelapa muda yang asli Oetune dengan harga murah meriah. Plis jaga gumuk pasirnya ya. Itu kekayaan Indonesia looo","harga","1"
"Pantai yang bersih dan indah","Pantai","1"
"Wisata alam ug indah","Wisata alam","1"
"Sangat bagus pemandangan di sana. Dan penjaganya juga ramah..","pemandangan","1"
"Sangat bagus pemandangan di sana. Dan penjaganya juga ramah..","penjaganya","1"
"Pemandangane indah dan eksotis dengan pasir putih.","Pemandangan","1"
"Touring dari jakarta - larantuka pp mampir ke danau kelimutu dengan menggunakan honda vario adalah pengalaman yang sangat menyenangkan.","pengalaman","1"
"Indah, pasir putih nya bagus, pemandangannya natural","pasir putih","1"
"Indah, pasir putih nya bagus, pemandangannya natural","pemandangannya","1"
"Pantai yg sangat indah di kupang NTT","Pantai","1"
"Taman nasional yang cukup bagus","Taman nasional","1"
"Rumah adat pray ijing ini paling keren krn tertata rapi dengan view sangat indah","Rumah adat","1"
"Rumah adat pray ijing ini paling keren krn tertata rapi dengan view sangat indah","view","1"
"Pantai yang indah dengan pasirnya yang halus. Akses jalan dari Kupang menuju tempat ini cukup bagus. Datanglah dan nikmati keindahannya, berbagi ceria. I'll be back, oetune! Keren","Pantai","1"
"Pantai yang indah dengan pasirnya yang halus. Akses jalan dari Kupang menuju tempat ini cukup bagus. Datanglah dan nikmati keindahannya, berbagi ceria. I'll be back, oetune! Keren","Akses jalan","1"
"Komodonya mash terlindungi sekali, mantap2","Komodonya","1"
"Kelimutu National park bukan hanya menawarkan danau 3 warna Yang Indah dan penuh dengan folklore, kalian bisa berkeliling hutan, ke permandian air panas hingga air terjun.","hutan","1"
"Kelimutu National park bukan hanya menawarkan danau 3 warna Yang Indah dan penuh dengan folklore, kalian bisa berkeliling hutan, ke permandian air panas hingga air terjun.","permandian air panas","1"
"Kelimutu National park bukan hanya menawarkan danau 3 warna Yang Indah dan penuh dengan folklore, kalian bisa berkeliling hutan, ke permandian air panas hingga air terjun.","Kelimutu National park","1"
"Etnik dengan akses transportasi yang mudah...","akses transportasi","1"
"Pasirnya putih,bersih dan bening airnya...cocok untuk rekreasi keluarga","Pasirnya","1"
"Warna berubah hitam danau atapolo","Warna","-1"
"Kalo mau kesini, siap kan baju renang krna rugi jauh2 tp g rasakan gmn renang di damai air Asin yg air nya bersumber dari air laut yg masuk melalui celah2 batu karang. Skr udh ada tangga dan Lumayan rame pengunjung terutama saat libur kalender nasional.","tangga","1"
"Kalo mau kesini, siap kan baju renang krna rugi jauh2 tp g rasakan gmn renang di damai air Asin yg air nya bersumber dari air laut yg masuk melalui celah2 batu karang. Skr udh ada tangga dan Lumayan rame pengunjung terutama saat libur kalender nasional.","pengunjung","-1"
"Masuknya bayar","bayar","-1"
"Asyik tempatnya dan bagus pemandangannya","tempatnya","1"
"Asyik tempatnya dan bagus pemandangannya","pemandangannya","1"
"Melalui jalur pantura, hanya 30 menit dari kota waitabula. Jalan sudah mulus, aspal, jalan baru. hanya dikenakan biaya parkir 5 ribu/ motor","Jalan","1"
"Melalui jalur pantura, hanya 30 menit dari kota waitabula. Jalan sudah mulus, aspal, jalan baru. hanya dikenakan biaya parkir 5 ribu/ motor","jalan","1"
"Melalui jalur pantura, hanya 30 menit dari kota waitabula. Jalan sudah mulus, aspal, jalan baru. hanya dikenakan biaya parkir 5 ribu/ motor","biaya parkir","1"
"Sangan bagus untuk menghilangkan stres dan beban kerja di kantor.  Weekend bisa untuk bersantai ria bersama keluarga tercinta dan juga teman teman kerja lainnya.  Tapi ingat anda berkunjung anda sebagai tamu jadi mohon jaga sikap dan tingkah lakuh teman-teman agar terjaga keharmonisan di daerah orang.  Jangan lupa untuk lanjut ke jerebu""u untuk berendam di air panas yang katanya dapat membuat telur bisa matang dengan sempurna jika di celup ke dalam sungai tersebut.  Ok selamat menikmati alam dan buaday yang sang Ilahi brrikan buat kita.  Dan tetap jaga serta lindungi agar kelak anak cucu kita juga bisa merasakan apa yang kita rasakan saat ini.  Tx","alam","1"
"Sangan bagus untuk menghilangkan stres dan beban kerja di kantor.  Weekend bisa untuk bersantai ria bersama keluarga tercinta dan juga teman teman kerja lainnya.  Tapi ingat anda berkunjung anda sebagai tamu jadi mohon jaga sikap dan tingkah lakuh teman-teman agar terjaga keharmonisan di daerah orang.  Jangan lupa untuk lanjut ke jerebu""u untuk berendam di air panas yang katanya dapat membuat telur bisa matang dengan sempurna jika di celup ke dalam sungai tersebut.  Ok selamat menikmati alam dan buaday yang sang Ilahi brrikan buat kita.  Dan tetap jaga serta lindungi agar kelak anak cucu kita juga bisa merasakan apa yang kita rasakan saat ini.  Tx"," buaday","1"
"Merupakan salah satu pantai terbaik di Pulau Flores. Pantai Koka memiliki pasir putih, terdiri dari dua teluk yang dipisahkan oleh bukit batu besar di tengah. Sebenarnya tidak jauh dari jalan provinsi, tetapi akses menuju ke sana perlu melalui jalan tanah dengan batu yang lepas-lepas. Perlu bayar dua kali sebelum masuk ke pantai ini. Pembayaran pertama setelah keluar dari jalan raya, kemudian pembayaran kedua sebelum memasuki pantai. Terdapat kios-kos bambu yang menyediakan air kelapa, pop mie, air mineral. Beberapa restoran makan tersedia. Toilet tersedia dan perlu membayar, tidak mahal. Banyak wisatawan mancanegara maupun wisatawan domestik yang datang ke sini, meskipun akses ke pantai cukup menantang.","pantai ","1"
"Merupakan salah satu pantai terbaik di Pulau Flores. Pantai Koka memiliki pasir putih, terdiri dari dua teluk yang dipisahkan oleh bukit batu besar di tengah. Sebenarnya tidak jauh dari jalan provinsi, tetapi akses menuju ke sana perlu melalui jalan tanah dengan batu yang lepas-lepas. Perlu bayar dua kali sebelum masuk ke pantai ini. Pembayaran pertama setelah keluar dari jalan raya, kemudian pembayaran kedua sebelum memasuki pantai. Terdapat kios-kos bambu yang menyediakan air kelapa, pop mie, air mineral. Beberapa restoran makan tersedia. Toilet tersedia dan perlu membayar, tidak mahal. Banyak wisatawan mancanegara maupun wisatawan domestik yang datang ke sini, meskipun akses ke pantai cukup menantang.","bayar","0"
